county_fips,county_name,state_abbr,year,num_establishments,total_employment,total_wages,taxable_wages,avg_weekly_wage,avg_annual_pay,employment_yoy_pct_change,wage_yoy_pct_change,location_quotient_employment,unemployment_rate,median_household_income
42053,"County 053, PA",PA,2023,950,4217,210299980,165505978,988.05,51378.72,1.1,5.01,0.5549,4.4,52702.1
42054,"County 054, PA",PA,2023,1983,3764,253892665,156196409,1333.02,69317.04,2.54,7.14,2.3746,3.58,65992.92
42055,"County 055, PA",PA,2023,1014,2699,129873254,81925477,910.56,47349.02,0.9,2.6,1.1599,6.2,57310.44
42056,"County 056, PA",PA,2023,1250,5778,290760051,193146280,949.31,49364.04,2.31,4.37,1.0204,4.31,50334.69
42057,"County 057, PA",PA,2023,38337,108700,6113084524,4179382074,1101.96,57301.96,3.12,5.7,2.2078,3.72,63053.19
42058,"County 058, PA",PA,2023,2102,11009,882988644,595846566,1484.42,77189.83,2.29,3.52,0.6709,3.34,72163.87
42059,"County 059, PA",PA,2023,51,203,10913776,7150596,1042.8,54225.44,1.38,5.47,1.3956,4.33,55808.52
42060,"County 060, PA",PA,2023,2189,16022,1019782002,636209742,1268.18,65945.48,1.95,2.74,0.979,2.19,61325.64
42061,"County 061, PA",PA,2023,3230,11180,783834588,504811049,1392.31,72400.21,-1.92,2.88,0.6124,4.35,66110.97
42062,"County 062, PA",PA,2023,27255,108314,7333040771,5197375341,1363.16,70884.29,4.98,5.41,1.1545,4.78,65568.06
42063,"County 063, PA",PA,2023,4813,13789,656659096,507877932,899.38,46767.94,-0.4,6.08,1.4024,4.67,39829.66
42064,"County 064, PA",PA,2023,13401,44413,2649674040,2104816026,1130.38,58779.68,0.66,4.38,1.1256,4.94,53430.1
42065,"County 065, PA",PA,2023,1964,11447,574059915,352472713,956.77,49751.78,6.38,4.74,0.6912,6.46,57726.97
42066,"County 066, PA",PA,2023,4765,13786,717602872,539669626,1025.21,53311.0,3.86,4.88,1.0593,4.16,54993.4
42067,"County 067, PA",PA,2023,8650,29648,1865173586,1212532500,1194.86,62132.75,0.14,4.28,0.8963,4.06,67760.98
44001,"County 001, RI",RI,2023,5858,13513,798874399,599756550,1116.95,58081.27,3.07,6.18,0.5988,5.22,77607.93
44002,"County 002, RI",RI,2023,997,5730,334405693,250977937,1123.39,58416.16,0.8,5.81,1.0007,4.02,94755.81
44003,"County 003, RI",RI,2023,1979,5373,354132399,253000685,1220.61,63471.69,4.82,3.59,0.7983,3.87,78229.49
44004,"County 004, RI",RI,2023,18310,29386,1567388681,1018004026,1008.34,52433.89,-3.92,4.0,0.6588,5.43,82298.23
44005,"County 005, RI",RI,2023,4476,8503,464441030,295358720,1030.83,53603.04,2.51,2.88,1.1715,5.61,70004.61
45001,"County 001, SC",SC,2023,9836,37887,1842748516,1206651329,907.66,47198.31,-0.01,4.55,0.5101,3.59,48426.76
45002,"County 002, SC",SC,2023,457,1887,102510832,64560141,1025.16,53308.56,3.46,2.91,1.0003,1.38,51034.86
45003,"County 003, SC",SC,2023,14449,65411,3494009858,2242844780,1003.13,52163.01,-2.52,4.39,0.7224,2.01,59815.29
45004,"County 004, SC",SC,2023,37463,221478,10367501865,7102301707,881.05,45814.57,2.0,4.86,0.8439,5.62,54438.16
45005,"County 005, SC",SC,2023,12300,60995,2813208393,1822797373,917.07,47687.78,0.44,3.42,0.5764,2.93,55701.94
45006,"County 006, SC",SC,2023,37678,92574,4527869132,3029212442,956.1,49717.39,1.52,2.63,1.0683,2.51,56161.16
45007,"County 007, SC",SC,2023,474,1542,55988942,34807451,668.53,34763.56,2.55,6.31,1.2373,4.19,51651.74
45008,"County 008, SC",SC,2023,12486,29094,1761624019,1345829718,1146.04,59594.13,0.09,7.61,1.2223,2.39,52452.89
45009,"County 009, SC",SC,2023,1153,3447,199295232,149760002,1153.73,59993.96,-2.3,2.42,0.4597,3.97,51439.88
45010,"County 010, SC",SC,2023,36874,118704,6189793187,4505693463,1007.19,52374.04,-3.25,5.12,1.1593,4.02,48854.0
45011,"County 011, SC",SC,2023,5920,25102,1232869977,874845326,985.2,51230.53,1.98,4.53,1.0037,3.25,61330.61
45012,"County 012, SC",SC,2023,9400,41416,2418035725,1550204815,1138.83,59219.23,6.52,5.65,0.7726,2.27,57329.25
45013,"County 013, SC",SC,2023,812,4318,151204629,94919719,696.21,36202.79,0.53,1.34,1.1318,4.39,44509.99
45014,"County 014, SC",SC,2023,5402,26139,1205466490,745479440,874.33,45465.29,2.17,2.93,0.863,3.33,49480.81
45015,"County 015, SC",SC,2023,771,2661,127635007,93848655,935.67,48654.82,2.03,1.56,0.8369,2.21,51765.39
45016,"County 016, SC",SC,2023,48365,178719,7459485583,4833424180,784.46,40791.86,2.79,1.44,0.8501,3.79,47001.7
45017,"County 017, SC",SC,2023,2280,8009,411483470,280451864,990.49,51505.36,0.07,1.87,1.5267,3.02,53775.11
45018,"County 018, SC",SC,2023,3368,13610,750404239,542270365,1107.09,57568.78,4.15,2.5,1.6149,4.1,54641.95
45019,"County 019, SC",SC,2023,248,951,49897225,30387249,1018.0,52935.83,-0.79,1.46,0.8215,2.47,55281.53
45020,"County 020, SC",SC,2023,1409,3305,209339927,162476093,1185.99,61671.4,-0.61,4.91,1.0118,3.28,67306.62
45021,"County 021, SC",SC,2023,12771,32538,1506426166,1033573822,888.2,46186.3,-0.9,2.29,0.9641,2.81,54493.23
45022,"County 022, SC",SC,2023,5299,24208,1203710615,908044748,916.79,47673.31,1.55,1.45,1.283,2.89,48422.81
45023,"County 023, SC",SC,2023,714,2616,112050569,76413325,855.87,44505.31,-2.17,5.27,0.863,3.29,57545.12
45024,"County 024, SC",SC,2023,570,3299,222696027,143193840,1355.34,70477.66,-0.72,1.86,1.0076,1.86,67255.5
45025,"County 025, SC",SC,2023,1289,5889,188139447,127031424,603.7,31392.23,-2.24,1.53,0.9944,3.7,44593.04
45026,"County 026, SC",SC,2023,5427,22256,780015837,507967432,665.34,34597.5,0.17,7.24,1.0586,3.91,49595.78
45027,"County 027, SC",SC,2023,3318,22382,917967062,636962493,819.58,42618.01,4.32,2.17,0.7301,3.73,46283.39
45028,"County 028, SC",SC,2023,1483,5892,327332789,246740471,1082.06,56267.08,0.52,4.93,1.0007,4.26,50269.55
45029,"County 029, SC",SC,2023,2763,12198,799937192,631161502,1321.8,68733.49,-0.56,3.24,0.6728,1.19,71682.0
45030,"County 030, SC",SC,2023,3820,18719,675116342,487173455,723.49,37621.54,3.85,0.83,0.6618,2.23,44010.81
45031,"County 031, SC",SC,2023,16694,54487,2812429258,1884040530,1000.98,52051.15,-0.86,4.54,1.3354,2.61,55781.06
45032,"County 032, SC",SC,2023,6866,26739,1050508131,770287540,777.07,40407.38,-3.36,3.04,0.5774,4.33,49605.59
45033,"County 033, SC",SC,2023,1269,5713,343165677,238912324,1117.28,58098.55,0.15,4.26,0.7732,1.45,51242.37
45034,"County 034, SC",SC,2023,868,3608,181823693,111340539,931.19,48421.64,0.7,2.67,1.0181,2.27,55700.64
45035,"County 035, SC",SC,2023,2212,7373,361963280,249014036,900.84,46843.76,1.86,5.51,1.5044,5.12,49400.17
45036,"County 036, SC",SC,2023,18896,59107,3041400219,2361414607,1029.43,53530.33,2.92,6.64,2.402,3.22,61884.99
45037,"County 037, SC",SC,2023,4111,14923,573500189,392176633,708.22,36827.62,-1.99,6.6,0.6781,4.12,46027.41
45038,"County 038, SC",SC,2023,20044,52417,2805161325,2069714935,1044.1,54293.13,-2.04,3.61,0.8843,3.26,53539.51
45039,"County 039, SC",SC,2023,29685,148867,5790339560,4439389918,783.44,40738.87,0.71,1.42,1.5715,3.76,50552.5
45040,"County 040, SC",SC,2023,654,3015,109549021,72732080,683.77,35555.98,-2.24,3.18,1.2006,4.58,56578.42
45041,"County 041, SC",SC,2023,5592,20643,1058572389,783432717,1016.13,52838.83,1.91,6.52,1.0094,2.57,53068.43
45042,"County 042, SC",SC,2023,828,3537,190877336,122951105,1007.76,52403.57,-1.02,7.09,1.2466,3.45,51791.52
45043,"County 043, SC",SC,2023,3502,13505,609940467,466338036,882.34,45881.86,0.11,2.27,0.9,2.15,56184.65
45044,"County 044, SC",SC,2023,26851,55821,3002349079,2218594296,995.7,51776.58,2.34,4.94,0.8504,3.54,51360.91
45045,"County 045, SC",SC,2023,15288,38228,1772530262,1274287294,901.36,46870.56,-1.28,1.52,1.0042,4.25,55008.72
45046,"County 046, SC",SC,2023,1346,5336,254879821,196774870,965.32,50196.39,-2.34,3.72,0.84,3.31,54718.95
46001,"County 001, SD",SD,2023,3037,9683,545997845,397909784,1038.65,54009.67,1.49,3.92,1.2869,1.0,49987.16
46002,"County 002, SD",SD,2023,1002,5454,339131899,244787164,1193.59,62066.87,0.85,2.17,0.6042,2.49,51910.19
46003,"County 003, SD",SD,2023,9775,31735,2340053996,1667234140,1368.81,71177.98,2.72,6.5,0.649,1.0,61480.69
46004,"County 004, SD",SD,2023,5480,24454,1449616784,1100934942,1138.56,59205.35,-4.67,4.85,1.3539,1.68,54325.53
46005,"County 005, SD",SD,2023,2660,7568,553696779,404427776,1361.61,70803.6,7.24,6.59,0.7943,1.8,50545.54
46006,"County 006, SD",SD,2023,108893,162985,10527675933,7594845735,1247.78,64884.49,-2.33,8.58,0.895,1.08,56234.7
46007,"County 007, SD",SD,2023,4973,27958,1973831018,1352832036,1298.41,67517.18,3.68,2.71,1.1479,1.0,58425.78
46008,"County 008, SD",SD,2023,5521,30516,1773422739,1078963783,1157.68,60199.34,-0.41,3.98,0.8425,3.12,61398.86
46009,"County 009, SD",SD,2023,195133,1004218,53680915973,42204876686,1049.95,54597.42,-2.4,3.56,1.9227,1.91,55191.15
46010,"County 010, SD",SD,2023,2545,17436,1085401207,656316819,1198.05,62298.36,0.29,4.47,0.7078,3.4,54770.17
46011,"County 011, SD",SD,2023,29851,84093,5318607885,3995523834,1259.92,65515.99,2.44,1.51,1.096,2.62,61204.16
46012,"County 012, SD",SD,2023,2641,14181,855957451,534251798,1136.15,59080.04,1.11,3.81,2.6312,3.27,60768.42
46013,"County 013, SD",SD,2023,6554,28520,1777942307,1378266593,1246.69,64827.96,0.7,3.52,0.5852,1.9,50117.07
46014,"County 014, SD",SD,2023,1705,9755,678993891,468559871,1334.01,69368.61,-1.56,3.28,0.8574,1.0,59490.87
46015,"County 015, SD",SD,2023,23636,71505,3958913464,2873181439,1086.01,56472.28,0.77,4.63,1.1664,3.71,54327.33
46016,"County 016, SD",SD,2023,779,1565,99447740,59770532,1228.02,63857.05,1.21,3.13,1.4467,1.65,52832.22
46017,"County 017, SD",SD,2023,4759,9986,531287133,389472596,984.17,51177.04,3.52,2.63,1.7193,3.61,45288.18
46018,"County 018, SD",SD,2023,1113,5705,392631980,238580199,1322.14,68751.29,-5.38,2.6,1.213,1.0,65963.88
46019,"County 019, SD",SD,2023,5281,22570,1416368467,1040822362,1264.0,65727.8,-5.81,6.14,1.0022,2.86,61291.46
46020,"County 020, SD",SD,2023,1365,9050,561401800,425959024,1216.29,63247.02,0.9,4.95,0.6992,2.88,57050.99
46021,"County 021, SD",SD,2023,21633,60041,4202083142,3244236860,1305.42,67881.98,0.64,5.08,0.8319,3.07,50750.74
46022,"County 022, SD",SD,2023,2121,11138,584314078,448797369,1023.11,53201.62,-2.25,1.92,1.0719,3.45,55183.75
46023,"County 023, SD",SD,2023,1737,5914,378273055,233727105,1231.35,64030.02,5.11,3.54,0.5699,1.51,57938.02
46024,"County 024, SD",SD,2023,265,743,49995210,36253571,1296.43,67414.55,-2.54,7.87,1.1969,2.04,62065.15
46025,"County 025, SD",SD,2023,3865,9191,575516209,398393860,1186.59,61702.82,-0.48,1.55,2.466,1.08,55892.35
46026,"County 026, SD",SD,2023,1236,7230,499526552,336737873,1347.65,70077.69,2.85,4.72,1.0451,1.96,67265.01
46027,"County 027, SD",SD,2023,10045,49583,2888383924,1872391601,1101.86,57296.62,0.07,1.01,0.553,2.33,61574.12
46028,"County 028, SD",SD,2023,12324,31041,2150067093,1300795279,1290.22,67091.42,-0.34,2.82,0.9771,1.69,55265.8
46029,"County 029, SD",SD,2023,4056,17218,955775951,644368092,1120.31,58255.99,2.76,5.52,0.6926,2.79,62059.54
46030,"County 030, SD",SD,2023,1676,4287,238428078,182885928,1076.64,55985.32,-1.6,3.29,0.7696,3.41,49509.45
46031,"County 031, SD",SD,2023,737,2448,175654190,105956812,1388.34,72193.86,6.2,3.26,0.821,1.61,63749.98
46032,"County 032, SD",SD,2023,1611,6264,341966309,229978453,1083.94,56364.73,-0.89,3.17,0.8943,2.4,56150.91
46033,"County 033, SD",SD,2023,26768,94476,5503656682,3728118666,1093.76,56875.55,-2.98,5.64,0.7755,3.14,41635.64
46034,"County 034, SD",SD,2023,23064,81297,4537109143,2949436786,1057.5,54989.98,0.74,7.47,1.5787,3.18,57381.57
46035,"County 035, SD",SD,2023,1481,7804,446394693,306913008,1059.87,55113.16,0.03,3.52,0.6723,3.76,46791.28
46036,"County 036, SD",SD,2023,185,793,46862581,36551242,1095.57,56969.79,-2.63,4.68,0.8829,2.56,49677.12
46037,"County 037, SD",SD,2023,1914,5470,298522619,180469310,1034.99,53819.35,1.56,2.93,0.9732,2.94,47784.93
46038,"County 038, SD",SD,2023,3338,14359,881141206,670536345,1180.97,61410.24,-0.59,4.35,0.743,2.18,62825.27
46039,"County 039, SD",SD,2023,1615,7552,552480686,400907675,1413.08,73479.95,-4.15,3.06,1.0963,1.0,59454.91
46040,"County 040, SD",SD,2023,6038,22638,1502032861,1188876162,1240.89,64526.29,-5.65,3.28,1.0352,3.11,58083.8
46041,"County 041, SD",SD,2023,11183,23476,1255535014,949202304,980.4,50980.62,0.69,3.34,0.8145,2.9,52602.88
46042,"County 042, SD",SD,2023,566,3022,160427934,111120382,988.39,51396.4,-5.54,4.65,1.3736,3.52,53127.52
46043,"County 043, SD",SD,2023,50344,229186,16959054865,11756636868,1392.53,72411.78,-1.43,4.63,0.5146,2.76,63867.27
46044,"County 044, SD",SD,2023,121,520,31154867,19601179,1168.97,60786.18,1.83,4.76,0.9487,3.14,52456.71
46045,"County 045, SD",SD,2023,5269,18035,1059276768,671227747,1143.4,59456.69,1.96,2.84,1.7314,1.84,59968.9
46046,"County 046, SD",SD,2023,5859,24694,1472460434,1143447164,1116.71,58068.86,3.09,2.98,0.8712,1.05,57961.61
46047,"County 047, SD",SD,2023,24306,52293,3485082496,2726647083,1324.12,68854.35,-4.47,1.82,0.6427,2.82,55682.65
46048,"County 048, SD",SD,2023,3155,18610,855358638,622262738,868.51,45162.31,-2.97,6.14,1.0163,3.97,50725.61
46049,"County 049, SD",SD,2023,1486,3702,287278819,199110558,1516.97,78882.61,0.85,4.56,1.5024,2.33,63300.28
46050,"County 050, SD",SD,2023,240,1471,110240591,76536529,1427.69,74240.11,3.21,2.53,0.5884,1.0,51846.94
46051,"County 051, SD",SD,2023,2350,8104,464698441,366724851,1090.16,56688.33,0.16,1.8,1.4638,2.47,57516.86
46052,"County 052, SD",SD,2023,6880,20532,1523816142,1005642185,1375.97,71550.2,4.6,5.52,0.5936,1.52,66977.73
46053,"County 053, SD",SD,2023,2441,10248,520062368,341264595,959.8,49909.5,0.1,3.4,1.2336,2.8,58274.43
46054,"County 054, SD",SD,2023,2245,5725,352395485,271137501,1222.39,63564.49,-3.32,3.84,0.8088,3.74,53395.39
46055,"County 055, SD",SD,2023,8592,21005,1009247965,682184750,948.25,49308.9,2.16,5.34,1.4341,2.54,47557.32
46056,"County 056, SD",SD,2023,1148,3726,195438554,140150472,1020.74,53078.22,-0.01,1.76,1.561,2.03,59895.04
46057,"County 057, SD",SD,2023,8376,22831,1281071460,940726867,1034.7,53804.58,6.74,2.2,0.6335,1.86,53985.71
46058,"County 058, SD",SD,2023,1697,6680,433650778,322240449,1201.67,62486.77,-1.61,2.43,0.8484,1.72,47626.97
46059,"County 059, SD",SD,2023,5816,22415,1469509811,1042206289,1235.97,64270.3,1.53,0.93,1.6688,1.06,51843.43
46060,"County 060, SD",SD,2023,12117,35195,1943200285,1276927806,1116.3,58047.8,0.57,3.92,0.838,2.1,45473.47
46061,"County 061, SD",SD,2023,3446,28517,1735528165,1238455767,1188.1,61781.2,-1.59,2.12,0.7565,3.54,58270.16
46062,"County 062, SD",SD,2023,7408,25326,1562135836,1064153303,1170.41,60861.2,0.01,4.43,1.1168,1.99,53972.07
46063,"County 063, SD",SD,2023,18864,71013,4163784001,2907509193,1172.17,60952.99,0.89,1.54,1.1465,2.11,48650.02
46064,"County 064, SD",SD,2023,5796,26698,1772303007,1224340827,1289.84,67071.46,-0.65,5.62,0.987,2.93,57619.44
46065,"County 065, SD",SD,2023,966,4214,323516003,198446597,1412.33,73441.33,1.58,5.93,1.2916,2.41,61260.5
46066,"County 066, SD",SD,2023,126007,220956,15839872665,9777355516,1366.51,71058.28,0.03,6.49,1.2867,1.63,68133.0
47001,"County 001, TN",TN,2023,43005,115922,7172814961,4329873138,1197.61,62275.71,-0.52,2.16,0.7454,4.01,63124.97
47002,"County 002, TN",TN,2023,4497,9798,548290921,355406351,1088.56,56605.04,5.61,2.83,1.4158,3.33,68660.97
47003,"County 003, TN",TN,2023,11903,29613,1374507554,1009634793,890.73,46318.2,4.48,4.3,0.4628,6.18,66556.53
47004,"County 004, TN",TN,2023,7269,27424,1624585448,1244217128,1181.46,61436.06,2.73,3.8,0.539,4.84,72335.54
47005,"County 005, TN",TN,2023,16916,48338,3451265419,2568684248,1326.21,68962.84,1.07,2.58,0.8901,3.26,63258.05
47006,"County 006, TN",TN,2023,8562,29297,1350031673,836423240,917.73,47721.93,2.88,1.17,0.7227,4.8,65598.34
47007,"County 007, TN",TN,2023,18288,60715,3761699436,2474240595,1219.7,63424.23,-0.97,2.72,1.34,5.32,63507.16
47008,"County 008, TN",TN,2023,16959,65371,2249536200,1754048870,664.33,34545.31,-0.12,5.05,0.7525,5.86,66244.88
47009,"County 009, TN",TN,2023,3755,12274,797734334,566162117,1226.78,63792.3,1.09,3.29,1.8952,4.79,67139.76
47010,"County 010, TN",TN,2023,3615,19927,1201456898,897759624,1118.85,58180.43,5.57,0.95,1.6036,4.66,68582.71
47011,"County 011, TN",TN,2023,10386,35931,1766195105,1174045886,979.0,50908.11,5.08,4.15,1.1764,2.89,56112.02
47012,"County 012, TN",TN,2023,8785,37285,2187594461,1482477112,1102.41,57325.12,0.38,1.67,1.4245,5.05,67209.07
47013,"County 013, TN",TN,2023,6513,36721,1766825048,1325796754,969.59,50418.67,2.39,0.58,0.7127,4.99,58467.01
47014,"County 014, TN",TN,2023,19948,101671,7615192606,4949218049,1386.41,72093.36,2.39,5.35,0.9085,4.87,68300.32
47015,"County 015, TN",TN,2023,14142,38628,1710373655,1048015500,849.17,44156.97,0.8,5.06,1.0983,5.18,65491.45
47016,"County 016, TN",TN,2023,2919,9982,642109122,393449492,1260.91,65567.28,2.93,4.8,2.3098,3.79,62213.97
47017,"County 017, TN",TN,2023,9653,23027,1165799163,722396136,1015.21,52790.77,1.72,3.59,2.0602,3.53,64264.89
47018,"County 018, TN",TN,2023,5253,20986,1458161172,973224983,1301.25,67665.15,4.66,6.31,0.985,4.85,65440.04
47019,"County 019, TN",TN,2023,69324,292347,12833473429,10227506730,850.91,44247.57,1.08,4.34,1.2085,4.53,54795.11
47020,"County 020, TN",TN,2023,72023,205161,14259927106,10281786662,1325.9,68946.88,5.46,4.21,0.8918,4.1,72074.44
47021,"County 021, TN",TN,2023,13587,63674,3770517150,2916723586,1157.31,60180.15,1.23,1.05,0.6192,5.27,63253.68
47022,"County 022, TN",TN,2023,6697,12317,803030559,582686956,1224.91,63695.12,7.58,2.61,1.6588,5.27,67332.18
47023,"County 023, TN",TN,2023,552,4153,266097122,200575344,1215.89,63226.03,6.15,4.34,0.8236,4.44,77521.28
47024,"County 024, TN",TN,2023,2594,10716,612094107,367459291,1078.13,56062.93,6.55,5.22,0.8665,5.4,64103.23
47025,"County 025, TN",TN,2023,3437,23201,1361916083,1054078614,1177.78,61244.59,0.7,5.46,1.1334,5.05,68657.59
47026,"County 026, TN",TN,2023,16049,41332,2374464769,1679442547,1151.97,59902.34,5.48,4.82,1.0008,5.73,59316.44
47027,"County 027, TN",TN,2023,1944,5235,273189371,203086238,991.68,51567.45,3.66,3.8,1.0163,4.31,67375.13
47028,"County 028, TN",TN,2023,272,1371,91604349,65778601,1335.3,69435.38,-2.2,3.75,0.6553,4.7,72851.27
47029,"County 029, TN",TN,2023,2835,13157,702583584,449320627,984.38,51187.75,3.02,6.07,0.6344,5.54,55970.74
47030,"County 030, TN",TN,2023,12993,35522,2763196287,1889991767,1478.62,76888.41,5.69,3.26,0.6415,4.23,68835.27
47031,"County 031, TN",TN,2023,21123,79153,5348046387,3798883267,1295.11,67345.93,-1.03,5.53,1.1368,6.31,68658.15
47032,"County 032, TN",TN,2023,8703,30578,1792249924,1127957666,1131.04,58813.9,4.73,3.97,1.151,5.48,64161.52
47033,"County 033, TN",TN,2023,2440,10436,598640264,458630064,1126.5,58578.17,-0.09,3.96,1.4841,4.11,67873.33
47034,"County 034, TN",TN,2023,363,1112,62165508,45692611,1088.96,56625.92,7.18,4.85,1.9125,4.92,57474.73
47035,"County 035, TN",TN,2023,25485,76542,5484624563,4167333155,1420.5,73866.03,3.84,1.41,0.9621,5.66,67460.42
47036,"County 036, TN",TN,2023,681,3583,235578321,170500255,1287.7,66960.19,1.43,4.03,1.1549,2.83,69982.37
47037,"County 037, TN",TN,2023,16793,91096,5953472261,4439913858,1244.38,64708.01,-0.33,3.23,0.7014,4.56,62551.47
47038,"County 038, TN",TN,2023,8262,18095,860935975,613109212,872.43,45366.42,-0.91,3.44,1.0885,5.15,61587.0
47039,"County 039, TN",TN,2023,10069,24208,1435995640,1127262962,1136.21,59082.98,0.5,3.63,1.1658,4.07,62723.51
47040,"County 040, TN",TN,2023,71,326,16482804,13088005,974.39,50668.31,5.04,4.55,2.142,5.42,54401.4
47041,"County 041, TN",TN,2023,28724,203405,13535815045,8753543094,1275.27,66314.14,2.02,2.75,1.7082,4.09,66611.85
47042,"County 042, TN",TN,2023,7285,20623,1229687675,766975035,1183.53,61543.79,4.43,4.83,1.0724,4.06,66166.45
47043,"County 043, TN",TN,2023,2425,5846,346532467,263826804,1168.79,60776.92,0.46,2.34,0.6138,4.0,67458.75
47044,"County 044, TN",TN,2023,2932,9942,574294535,379964827,1154.49,60033.27,2.21,3.85,0.9443,4.62,64301.38
47045,"County 045, TN",TN,2023,1418,4206,264548671,161970574,1167.22,60695.2,4.03,4.25,0.9563,3.74,64875.72
47046,"County 046, TN",TN,2023,9924,23004,1373649793,954435424,1118.54,58163.97,8.4,3.06,1.2562,4.26,62817.1
47047,"County 047, TN",TN,2023,377,2472,155674533,118029418,1226.87,63797.24,4.82,2.55,1.1551,5.1,60349.04
47048,"County 048, TN",TN,2023,13290,27666,1479283051,951363591,1079.7,56144.58,1.87,4.86,0.92,5.57,69750.45
47049,"County 049, TN",TN,2023,2257,10255,626363019,462363989,1158.39,60236.09,-1.83,4.17,1.1235,4.8,60988.59
47050,"County 050, TN",TN,2023,4581,14822,1053991223,819844029,1319.87,68633.25,3.76,5.21,0.6984,3.65,70638.13
47051,"County 051, TN",TN,2023,1390,3269,201936195,130331477,1137.62,59156.13,3.81,5.9,0.7246,4.12,58690.06
47052,"County 052, TN",TN,2023,10673,39484,2886516742,1764574667,1459.03,75869.31,5.66,6.08,1.167,4.21,75718.99
47053,"County 053, TN",TN,2023,811,2823,167704714,103730747,1185.52,61647.17,-2.52,5.13,0.793,4.22,63783.4
47054,"County 054, TN",TN,2023,1653,4414,281032385,201806157,1240.57,64509.74,4.76,3.83,1.6118,4.91,72643.64
47055,"County 055, TN",TN,2023,3784,28293,1538769923,960450266,1047.02,54445.01,2.66,3.32,1.8926,5.48,60759.04
47056,"County 056, TN",TN,2023,136,593,30315994,24036935,984.63,51200.75,2.39,3.83,0.7174,5.09,54770.35
47057,"County 057, TN",TN,2023,13007,50162,2213069300,1615813744,838.78,43616.7,5.37,3.37,2.1187,4.21,55059.64
47058,"County 058, TN",TN,2023,7299,32518,1993089885,1507886686,1238.34,64393.73,4.0,3.55,0.9523,4.12,63703.93
47059,"County 059, TN",TN,2023,2195,9499,628531001,436203403,1288.26,66989.58,6.8,3.88,0.6267,5.38,75751.69
47060,"County 060, TN",TN,2023,2517,9766,587955730,434380946,1192.87,62029.12,2.84,5.5,0.6721,5.84,62884.74
47061,"County 061, TN",TN,2023,1670,6937,414774459,298872801,1107.31,57580.06,3.17,1.84,1.2922,5.2,64714.14
47062,"County 062, TN",TN,2023,5376,21181,1260719042,975126424,1119.56,58217.1,-3.91,2.65,0.5486,4.01,58541.72
47063,"County 063, TN",TN,2023,1364,3279,223211622,176994769,1308.37,68035.25,2.0,6.67,1.1792,3.44,72543.65
47064,"County 064, TN",TN,2023,3518,13963,588267257,418689282,817.14,42491.52,3.38,1.77,0.4366,6.79,57017.82
47065,"County 065, TN",TN,2023,10888,43863,2475820183,1751322471,1071.82,55734.43,-0.02,4.12,1.0641,5.51,62378.5
47066,"County 066, TN",TN,2023,8840,20383,1308426536,976098437,1256.12,65318.09,2.16,3.38,0.6669,3.01,65351.68
47067,"County 067, TN",TN,2023,2613,22819,1566809894,1057802284,1316.69,68468.07,-0.58,3.79,0.8768,3.55,62333.5
47068,"County 068, TN",TN,2023,64636,257978,15183935411,11931263420,1112.7,57860.44,6.12,4.47,0.7585,4.29,70248.77
47069,"County 069, TN",TN,2023,8238,22863,1379023261,1032432352,1166.7,60668.38,4.86,4.34,0.9479,4.54,69668.77
47070,"County 070, TN",TN,2023,13597,30164,2249963252,1506892636,1435.48,74644.83,3.14,4.99,0.4061,3.71,71519.77
47071,"County 071, TN",TN,2023,4809,30798,1620761321,1102967542,1018.79,52977.31,1.2,4.06,0.6905,6.51,65543.62
47072,"County 072, TN",TN,2023,42317,87490,5303628969,3849117229,1114.46,57951.9,0.88,7.34,0.7207,3.22,69874.28
47073,"County 073, TN",TN,2023,14398,34537,2030144033,1233815660,1136.62,59104.3,2.31,8.1,0.9672,4.86,73675.75
47074,"County 074, TN",TN,2023,22050,107800,6371308964,4791285997,1169.01,60788.36,3.23,7.16,1.1428,3.83,61129.67
47075,"County 075, TN",TN,2023,556,2233,126211905,84377133,1078.01,56056.54,-3.42,0.77,0.9938,4.24,57874.13
47076,"County 076, TN",TN,2023,14232,44052,2446689725,1945970066,1102.12,57310.49,4.88,0.24,1.0825,4.91,63013.11
47077,"County 077, TN",TN,2023,65614,313806,18199762909,14271622212,1090.57,56709.46,4.02,7.33,1.7204,5.3,52315.74
47078,"County 078, TN",TN,2023,32734,59916,3361699129,2062879197,1095.9,56986.98,5.6,0.46,1.1277,6.08,67113.42
47079,"County 079, TN",TN,2023,4931,17116,888726625,584812258,1039.87,54073.32,2.81,0.9,1.2916,4.68,67433.48
47080,"County 080, TN",TN,2023,22520,60883,3514893363,2366772917,1147.53,59671.77,4.06,4.88,1.7859,5.12,61683.04
47081,"County 081, TN",TN,2023,22156,42918,2470136223,1655861301,1148.04,59697.89,7.13,3.84,1.833,4.64,72706.93
47082,"County 082, TN",TN,2023,4055,9731,506524756,323640819,1042.18,54193.15,6.51,4.47,0.7087,4.8,61705.86
47083,"County 083, TN",TN,2023,2664,8867,533278051,369705702,1187.8,61765.49,1.78,5.37,1.0683,4.72,60966.59
47084,"County 084, TN",TN,2023,1628,7025,450661520,271307039,1209.57,62897.66,2.55,3.17,0.9946,4.95,63536.36
47085,"County 085, TN",TN,2023,20665,53470,3786797532,2868467498,1363.82,70918.42,1.49,1.64,0.7586,3.67,69272.73
47086,"County 086, TN",TN,2023,9278,19307,1356424257,903265517,1317.87,68529.04,-2.29,5.17,0.6039,4.7,78376.76
